Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
DAWN.COM,https://www.dawn.com/news/1604902,Dubai creates 'space court' for out-of-this-world disputes - World ...,"01-Feb-2021 ... ... space exploration in the 21st century.” Established in 2004, the DIFC Courts already draw many foreign companies to arbitrate their ...",01-Feb-21,23/04/2025,space exploration,Dawn News,global,"Dubai announced on Monday the creation of a “space court” to settle commercial disputes, as the UAE — which is also sending a probe to Mars — builds its presence in the space sector.The tribunal will be based at the Dubai International Financial Centre (DIFC) Courts, an independent British-inspired arbitration centre based on common law.Space law is governed by international conventions and resolutions, including the UN Outer Space Treaty which entered into force in 1967. Several states have also signed bilateral or multilateral agreements to regulate their space activities.However, while until recently the field was almost exclusively the domain of nations and institutions, space has become a commercial issue involving more and more private companies.“An integrated space industry, supported by human resources, infrastructure, and scientific research, is under way,” Zaki Azmi, Chief Justice at DIFC Courts, said in a statement.“The Courts of Space is a global initiative that will operate in parallel, helping to build a new judicial support network to serve the stringent commercial demands of international space exploration in the 21st century.”Established in 2004, the DIFC Courts already draw many foreign companies to arbitrate their commercial disputes, but did not yet have courts specialised in the space activities of private companies.Azmi said that as space commerce becomes more global, the complex commercial agreements that govern them “will also require an equally innovative judicial system to keep pace”.The UAE, which takes in seven emirates including Dubai, has invested heavily in the space sector in recent years.After sending its first astronaut into space in 2019, the country last year launched a probe named “Hope” towards Mars. It is due to reach its destination next week.“That was for us an eye opener that we need to provide the UAE with the right infrastructure [in case of disputes],” Amna Al Owais, Chief Registrar at DIFC Courts, toldAFP.“We want to set the scene in terms of what courts can do. We believe that there will be a huge appetite for it,” she said, citing as examples disagreements over satellite purchases or collisions between devices in space.Companies and institutions based both in the UAE and abroad will now have the option of agreeing to take grievances to the tribunal, with new contracts potentially specifying the new “space court” as the forum for resolving disputes.The oil-rich nation, whose colossal skyscrapers and mega-projects put it on the world map, hopes otherworldly new industries could be a boost to its economic future.It is also looking at other new frontiers — space tourism and mining — and has made plans to also help regulate those fledgling industries.No Image"
DAWN.COM,https://www.dawn.com/news/1831580,One small step… - Newspaper - DAWN.COM,05-May-2024 ... Numerous reasons have been attributed to our lack of progress in the realm of space exploration and research. These include bureaucratic ...,05-May-24,23/04/2025,space exploration,Dawn News,global,"THERE is some good news for the nation from the heavens above. On Friday, Pakistan managed to dispatch a lunar mission in the form of the iCube-Qamar ‘cubesat’. The orbiter, which is Pakistan’s first deep-space mission, is currently making its way through the cosmos as part of the Chinese Chang’e-6 lunar probe, and is due to be deployed on May 8. The Chang’e-6 mission itself intends to break new ground by obtaining samples from the far side of the moon. Along with Pakistan’s orbiter, the Chinese mission is carrying payloads from Italy and France. The Pakistani mission, which seeks to capture images from the lunar surface, was made possible through collaboration between Islamabad’s Institute of Space Technology, Suparco, and a Chinese university.This event should serve as a reminder that despite the considerable odds, Pakistan — with dedication and commitment to education and science — can participate in the exploration of space, and contribute to global knowledge about what lies beyond the confines of our planet. While Pakistan entered the ‘space race’ early, launching the Rehber-1 rocket, with American help, in the 1960s, it has been a bumpy ride since. Numerous reasons have been attributed to our lack of progress in the realm of space exploration and research. These include bureaucratic disinterest and the induction of non-scientists and unqualified individuals to head our space agency. Resource constraints, too, have hampered our efforts, as Pakistan, unlike states richer than itself, cannot spare the funds for space exploration. There is also the fact that the sanctions the country has faced linked to our nuclear weapons have affected the space programme. But perhaps the most crucial reason for the limited success of Pakistan’s space programme is that the state has failed to promote a culture that prioritises learning and research. Yet as the launch of cubesat shows, Pakistan has the capability to participate in this exclusive domain. What is needed is official encouragement of scientists and promising minds that wish to explore the cosmos, particularly by investing in science and mathematics starting from the school level. Though Pakistan may not yet be able to afford larger projects, such as sending people into space, it can benefit by launching exploratory probes and satellites that can contribute to civilian needs such as communications and remote sensing, as well as scientific research.Published in Dawn, May 5th, 2024"
DAWN.COM,https://www.dawn.com/news/1506093,"Let's go to space, but slowly - Pakistan - DAWN.COM",19-Sept-2019 ... Space exploration can only be justified if done for significant scientific advancements with national pride as a by-product.,Unknown,23/04/2025,space exploration,Dawn News,global,"Reading stories on India’s orbiter-lander-rover mission, Chandrayaan-2, reminded me of the first scene of 1999 Hollywood movieOctober Sky. The scene shows the anxiety of Americans listening to news of the Soviet satellite Sputnik, the first man-made satellite launched into space to orbit the Earth. Sputnik was launched in 1957, a year before the United States National Aeronautics and Space Administration (Nasa) was founded. Consequently, it was the Soviets that sent the first man, Yuri Gagarin, to space in 1961. But the Soviets soon found out about the man on the Moon in 1969, orchestrated by Nasa, within just over 10 years of its inception.Although Chandrayaan-2 didn't accomplish what it set out to, it was enough to make some of us anxious and triggered a national debate on Pakistan's space programme. While this in itself isn't a bad thing, what we need to do is evaluate the situation and act accordingly, taking slow and steady steps. We are not the Soviets nor the US of the post World War II era. Mere national pride is not enough to justify space exploration given its cost to a country struggling with its economy. Space exploration can only be justified if done for significant scientific advancements with national pride as a by-product.Also read:Sending Pakistan to MarsFor example, scientists are looking into landing on the moon to split moon ice into oxygen for breathable air and hydrogen as a fuel for further exploration from there onward. If successful, the project will pave the way for new innovations in science and technology that will benefit the whole world. If we would like to launch a new space mission, it must advance science and be part of a project of national interest.Recently, numerous achievements have been made in terms of space capabilities and thus high standards have been set to match. The image of a black hole at the heart of the magnificent spiral galaxy, NGC 3147, was captured by Nasa’s Hubble telescope and released a few months ago. The black hole is located approximately 130 million light years away from us, with one light year being equal to about six trillion miles. The image reveals information about the black hole, which contradicts our present theoretical understanding, and therefore it opens new avenues for us to further discover and explore our universe. Earlier this year, SpaceX performed its first trial of a commercial spacecraft, Dragon 2, capable of carrying a crew to space and back.Space exploration, generally considered a slowly advancing field in terms of technological advancement, has come a long way since the first object was sent to space during World War II. And while the usual and politically correct justifications given for venturing into space include improving our understanding of the universe, finding new renewable resources, and among other things, studying potential extraterrestrial risks to our world, the fact remains that the first object to cross the Kármán line (the imaginary line between Earth’s atmosphere and outer space) was a guided German ballistic V-2 missile used in World War II.More on this:Losing space raceIt was the era of glorifying one’s military strength to get ahead of the opponent, and it was again this military power play and national pride that resulted in the so-called 'space race' between the Soviets and the United States post-World War II. So space exploration was to a large extent triggered by national pride. However, since then, the potential benefits of these missions to humanity have arguably become much greater.Space science is interdisciplinary in nature, and lies at the interface between engineering and the sciences. A prerequisite to a successful space exploration mission is on-ground technological advancement and an adequate research infrastructure in almost all fields of engineering and science. Our academic institutions and research organisations ought to be better supported to perform high-quality space-based research in collaboration with leading international research organisations to devise novel scientific projects assisted by internal and external partners.Whether it is on-ground or space-based research, partnership with external leaders is critical as the research environment for sciences and engineering in Pakistan is far from being ideal. It needs improvement in terms of quality so that the research plays a role in solving real world/space problems and is also regarded useful when viewed by peers internationally.Explore:Epoch of its ownAbsence of a long-term research programme, lack of funds for research calls on diverse topics, lack of research components in our STEM education and training curriculum and a far too large gap between the academia and the industry are some of the very visible reasons for inadequacies when it comes to active research programmes in Pakistan.The first thing that we need to do is to strongly inculcate and promote a culture of research. This requires an active approach of enlisting academic institutions, research organisations, industries, as well as overseas Pakistanis who are experts in their fields.Developing and cultivating an atmosphere of research and innovation will help in producing and maintaining high-quality research which will ultimately help to attain an appraisable presence in the international scientific and technological community.It is only after achieving these fundamentals that we will be able to meaningfully look at challenges persisting humanity in space via any missions that we ultimately undertake, helping us achieve our goal of advancing science and along with that making us proud as a nation of what we have accomplished.Dr Yarjan Abdul Samad is a Senior Research Scientist and Teaching Fellow at the University of Cambridge who works with space-based technologies."
DAWN.COM,https://www.dawn.com/news/1841866,China lunar probe Chang'e-6 returns to Earth with samples - World ...,"25-Jun-2024 ... China's space agency said the probe was “functioning normally, signalling that the Chang'e-6 lunar exploration mission was a complete success”.",25-Jun-24,23/04/2025,space exploration,Dawn News,global,"A Chinese probe carrying samples from the far side of the Moon returned to Earth on Tuesday, capping a technically complex 53-day mission heralded as a world first.The landing module of the Chang’e-6 spacecraft touched down at a predetermined site in Inner Mongolia at 2:07pm (6:07am GMT), the China National Space Administration said, hailing the mission a “complete success”.It comes bearing soil and rocks from the side of the Moon facing away from Earth, a poorly understood region that scientists say holds great research promise because its rugged features are less smoothed over by ancient lava flows than the near side.That means the materials harvested there may help us to better understand how the Moon formed and how it has evolved over time.Pakistan’s “historic” lunar satellite iCube-Q was also launched as part of the Chinese mission.China’s space agency said the probe was “functioning normally, signalling that the Chang’e-6 lunar exploration mission was a complete success”.President Xi Jinping said in a congratulatory message that the “outstanding contributions” of the mission command “will be remembered forever by the motherland and the people”, state broadcasterCCTVreported.Chang’e-6 blasted off from a space centre on the island province of Hainan on May 3 and descended into the Moon’s immense South Pole-Aitken Basin almost exactly a month later.It used a drill and robotic arm to scoop up samples, snapped some shots of the pockmarked surface and planted a Chinese flag made from basalt in the grey soil.On June 4, the probe made the first-ever successful launch from the far side in whatXinhuacalled “an unprecedented feat in human lunar exploration history”.China’s burgeoning space exploits are a point of pride for the government, and state media outlets launched rolling coverage of the imminent landing on Tuesday morning.Live images of the landing site showed workers approaching the landing capsule as several helicopters sat nearby on a broad patch of flat grassland.One worker planted a Chinese flag next to the capsule, enthusiastically unfurling it into the wind.Xinhuareported Monday that local farmers and animal herders had been evacuated from the area ahead of the touchdown.“We hope that our country’s space exploration will continue to advance and that our nation will become stronger,” Uljii, a local herdsman, toldXinhua.But the mission has also sparked a torrent of online misinformation, with some users of the Weibo social media platform seizing on the unfurling of the Chinese flag to push the false claim that Washington faked the Apollo Moon landings,AFPFact Check found.Plans for China’s “space dream” have shifted into high gear under Xi.Beijing has poured huge resources into its space programme over the past decade, targeting ambitious undertakings in an effort to catch up to traditional space powers the United States and Russia.It has built a space station, landed robotic rovers on Mars and the Moon, and become only the third country to send astronauts into orbit.But the United States has warned that China’s space programme masks military objectives and an effort to establish dominance in space.China aims to send a crewed mission to the Moon by 2030 and plans to eventually build a base on the lunar surface.The United States also plans to put astronauts back on the Moon by 2026 with its Artemis 3 mission."
DAWN.COM,https://www.dawn.com/news/1838340,China's probe moves moon samples to spacecraft - World - DAWN ...,"07-Jun-2024 ... ... space exploration programmes. Asked about the Chang'e-6 mission on Wednesday, Nasa chief Bill Nelson congratulated China, but asked it to be ...",07-Jun-24,23/04/2025,space exploration,Dawn News,global,"BEIJING: China’s Chang’e-6 probe transferred samples it collected from the moon’s far side to a spacecraft in lunar orbit on Thursday, state news agencyXinhuareported.After receiving the samples, the uncrewed spacecraft will fly back to Earth, with an expected landing in China’s Inner Mongolia region on June 25. If successful, China will be the first country to ever return lunar matter from the side of the moon that permanently faces away from Earth.The Chang’e-6 probetook offfrom the moon’s far side on Tuesday, after spending two days on the surface digging up samples. While on the moon, the probe unfurled a Chi­nese flag made of basalt, a material that is abundant on the lunar surface.The mission has been a source of national pride in China. The probe’slaunchlast month drew thousands of tourists to the southern island province of Hainan and its every subsequent move, from landing on the moon’s far side to the return journey to Earth, has been a viral item on Chinese social media.The successful transfer on Thursday of the precious samples, which scientists hope can reveal more about the origins of the solar system, also comes as the United States expresses growing concerns about the advances in China’s lunar and space exploration programmes.Asked about the Cha­ng’e-6 mission on Wednes­day, Nasa chief Bill Nelson congratulated China, but asked it to be more open about its space activities. Nelson has repeatedly warned that the United States is in a “space race” with China to return to the moon and that China would claim any water resources it found there as its own.Responding to Nelson’s comments, Chinese foreign ministry spokesperson Mao Ning said on Thursday that the Chang’e-6 probe’s successful sampling on, and departure from, the moon’s far side represented historic steps for “mankind’s peaceful use of outer space” and that many countries praised the mission.Mao criticised the Wolf Amendment, a law passed by the US Congress in 2011 that banned Nasa from collaboration with “China or any Chinese-owned company unless such activities are specifically authorised”.Published in Dawn, June 7th, 2024"
DAWN.COM,https://www.dawn.com/news/1157545,Spacecraft lost 11 years ago seen on Mars - World - DAWN.COM,"17-Jan-2015 ... ... Mars, scientists said on Friday, solving an enduring mystery of space exploration. Joy at the discovery was tinged with sadness that it came ...",17-Jan-15,23/04/2025,space exploration,Dawn News,global,"LONDON: A British-built probe which vanished 11 years ago has been found on the surface of Mars, scientists said on Friday, solving an enduring mystery of space exploration.Joy at the discovery was tinged with sadness that it came a year after the death of Professor Colin Pillinger, the eccentric but brilliant driving force behind the 2003 mission.Mr Pillinger, whose mutton-chop sideburns helped make him one of Britain’s favourite mad scientist figures, raised much of the money for the launch himself and died frustrated at the lack of support for a follow-up mission.Also read:Nasa spacecraft approaches Mars to seek answers to lost water“Thomas Edison developed 50 ways of not making a working light bulb before he created the thing for which he’s remembered,” Mr Pillinger told his hometown newspaper, the Bristol Post, in 2012.“If we’d turned around immediately and said we’ll give it another shot, we could have men on their way to Mars by now.”The Beagle 2 was a $76 million mission to establish whether there was, or had ever been, life on Mars but it was lost without trace on December 26, 2003.The probe was detected during an analysis of images taken by NASA’s Mars Reconnaissance Orbiter (MRO) last year but scientists said it would now be impossible to retrieve the data which it gathered.“What we can say with some confidence today is that Beagle 2 is no longer lost and furthermore it seems we are not looking at a crash site,” David Parker, head of the UK Space Agency, told reporters at a press conference in London.“These images are consistent with the Beagle 2 having successfully landed on Mars but then only partially deploying itself.”This partial deployment meant that it could not make contact with the Beagle team on Earth and that the data stored by the machine can no longer be retrieved.Images showed the lander’s pilot chute still attached and its main parachute nearby in the intended landing area — the Isidis Planitia basin.Mr Pillinger’s wife Judith, a fellow member of the Beagle team, used a football analogy to describe how her husband would have felt at the news. “No doubt he would have compared Beagle 2 landing on Mars but being unable to communicate to having hit the crossbar rather than missing the goal completely,” she said.Professor Mark Sims of Leicester University, who managed the Beagle 2 project, said he was “elated” by the discovery. “Every Christmas Day since 2003, I have wondered what happened to it and had nearly given up hope of ever knowing,” he added.The discovery makes Beagle 2 the first European spacecraft to land successfully on Mars.The probe was named after HMS Beagle, the ship which carried Charles Darwin on a journey to South America and the Pacific in the 1830s and which helped him develop his theory of evolution.The Beagle 2, shaped like a giant pocket watch, rode piggy-back to Mars aboard the European Space Agency’s Mars Express in 2003. It took off from the Russian-operated Baikonur cosmodrome in Kazakhstan in the first European mission to explore another planet.At a press briefing in Paris, the European Space Agency’s director general Jean-Jacques Dordain said that “what was viewed as a failure 11 years ago in fact turns out not to be a total failure”.“At least there was a landing on Mars,” he added.Fewer than half of the attempts by global space agencies to reach Mars have succeeded since 1960.Published in Dawn, January 17th, 2015On a mobile phone? Get the Dawn Mobile App:Apple Store|Google Play"
DAWN.COM,https://www.dawn.com/news/1423396,"At 60, Nasa shoots for revival of moon glory days - Newspaper ...","28-Jul-2018 ... Since then, the US space agency has seen glorious achievements and crushing failures in its drive to push the frontiers of space exploration, ...",28-Jul-18,23/04/2025,space exploration,Dawn News,global,"TAMPA: Sixty years ago, spurred by competition with the Soviet Union, the United States created Nasa, launching a journey that would take Americans to the moon within a decade.Since then, the US space agency has seen glorious achievements and crushing failures in its drive to push the frontiers of space exploration, including a fatal launch pad fire in 1967 that killed three and two deadly shuttle explosions in 1986 and 2003 that took 14 lives.Now, Nasa is struggling to redefine itself in an increasingly crowded field of international space agencies and commercial interests, with its sights set on returning to deep space.These bold goals make for soaring rhetoric, but experts worry the cash just isn’t there to meet the timelines of reaching the moon in the next decade and Mars by the 2030s.And Nasa’s inability to send astronauts to space — a capacity lost in 2011 when the space shuttle programme ended, as planned, after 30 years — is a lasting blemish on the agency’s stellar image.While US private industries toil on new crew spaceships, Nasa still must pay Russia $80 million per seat for US astronauts to ride to space on a Soyuz capsule.How it startedIn 1957, the Soviet Union launched the first satellite into space with Sputnik 1, while US attempts were failing miserably.The US government was already working on reaching space, but mainly under the guise of the military.President Dwight D Eisenhower appealed to Congress to create a separate, civilian space agency to better focus on space exploration.He signed the National Aeronautics and Space Administration Authorization Act into law on July 29, 1958.Nasa opened its doors in October 1958, with about 8,000 employees and a budget of $100 million.Space raceThe Soviets won another key part of the space race in April 1961 when Yuri Gagarin became the first person to orbit the Earth.A month later, John F Kennedy unveiled plans to land a man on the moon by decade’s end.“No single space project in this period will be more impressive to mankind, or more important for the long-range exploration of space; and none will be so difficult or expensive to accomplish,” the US president said.The Apollo programme was born.In 1962, astronaut John Glenn became the first American to orbit the Earth.In 1969, Nasa astronaut Neil Armstrong became the first man to walk on the moon.American astronauts of the era were national heroes — military pilots with the combination of brains, guts and grit that became known famously as The Right Stuff, the title of the classic Tom Wolfe book.Armstrong’s words as he set foot on the lunar surface — “one small step for man, one giant leap for mankind” — were heard by millions around the world.“Apollo was a unilateral demonstration of national power,” recalled John Logsdon, professor emeritus at George Washington University’s Space Policy Institute.“It was Kennedy deciding to use the space programme as an instrument of overt geopolitical competition that turned Nasa into an instrument of national policy, with a very significant budget share,” he said.A total of five per cent of the national budget went to Nasa in the Apollo era.Now, Nasa gets about $18bn a year, less than a half per cent of the federal budget, “and it is no longer the same instrument of national policy,” Logsdon said.New eraMore glory days followed in the 1980s with the birth of Nasa’s shuttle programme, a bus-sized re-usable spacecraft that ferried astronauts into space, and eventually to the International Space Station, which began operation in 1998.But what is Nasa today? President Donald Trump has championed a return to the moon, calling for a lunar gateway that would allow a continuous stream of spacecraft and people to visit the moon, and serve as a leaping off point for Mars.Trump has also called for the creation of a “Space Force”, a sixth branch of the military that would be focused on defending US interests.Nasa has long been viewed as a global leader in space innovation, but today the international field is vastly more populated than 60 years ago.“Now you have something like 70 countries that are one way or another involved in space activity,” said Logsdon.Rather than competing against international space agencies, “the emphasis has shifted to cooperation” to cut costs and speed innovation, said Teasel Muir-Harmony, curator at the National Air and Space Museum.‘How can Nasa take advantage of this?’Nasa administrator Jim Bridenstine told a recent panel discussion he is keen to work with other countries that are striving toward space.He mentioned the possibility of boosting cooperation with China, and how he recently travelled to Israel to meet with commercial interests that are at work on a moon lander.Bridenstine said the reason for his visit was to find out “how are you doing this, what are you doing and is there a way Nasa can take advantage of it?”Nasa is backing away from low Earth orbit, looking to hand the space station over to commercial interests after 2024, and spending millions in seed money to help private companies like SpaceX and Boeing build capsules to carry humans to space in the coming years.In this environment, Bridenstine said figuring out what Nasa does, versus what it buys as a service from commercial providers, will be “one of the fundamental challenges I think I am going to face over my tenure”.Bridenstine said Trump’s budget requests for Nasa have been “very generous”.With its eyes on a crew mission to the moon in just five years’ time, Nasa plans to devote about $10bn of its nearly $20bn budget for 2019 to lunar exploration.Bridenstine’s predecessor at Nasa’s helm, retired astronaut Charles Bolden, sounded a note of caution against repeating the mistakes of the shuttle era, when the United States ended its human exploration programme without another spacecraft ready to take its place.“We cannot tolerate another gap like that,” Bolden said. “It is really critical for Nasa to facilitate the success of commercial entities to take over” in low Earth orbit, some 400 kilometres above the planet.“And then for Nasa to do what it does so well. Be the leader in lunar orbit.”Published in Dawn, July 28th, 2018"
DAWN.COM,https://www.dawn.com/news/1620076,Website review: Exploring space with Hubble - Newspaper - DAWN ...,"24-Apr-2021 ... Hubble space telescope is a large, space-based observatory, which has revolutionised astronomy since its launch and...",24-Apr-21,23/04/2025,space exploration,Dawn News,global,"Hubble space telescope is a large, space-based observatory, which has revolutionised astronomy since its launch and operation by the space shuttle Discovery in 1990.What makes Hubble unique is its high-quality design, which allows itself to self-repair and upgrade with advanced technology. Hubble has made itself one of Nasa’s longest-living and most valuable space-based observatories, sending astronomical images to Earth for decades. Hubble is named in the honour of the trailblazing astronomer Edwin Hubble.In 2020, the Hubble Space Telescope achieved its 30th year in orbit. And to commemorate such a feat, Nasa celebrated the triumph in a unique way with new images, videos, and documentaries, interactive features, social media events, and much more on the https://www.nasa.gov/content/hubbles-30th-anniversary — the site with everything the 30 years of Hubble has to offer.Hubbles-30th-anniversary will tell you all about the Hubble Space Telescope and its mesmerising journey far and beyond our earth, through its videos, pictures that Hubble has been contributing over the years. You can further explore “Discoveries”, “Observatory”, “Mission operations” at the left panel on the homepage. Or you can go through, Anniversary podcast, Hubble stargazing, 30 years, 30 images, and a lot more interesting content.One of the unique features the site offers is “Your Birthday Image”, if you want to know what did Hubble look at on your birthday? Enter the month and date and find out what it captured on your birthday. You can view a high-quality image with a short description of the location and discussion of the picture. Select the “More Info” link for a more detailed overview and analysis of the image.So, all those little space geeks, check out what and how Hubble has contributed in space exploration at https://www.nasa.gov/content/hubbles-30th-anniversaryPublished in Dawn, Young World, April 24th, 2021"
DAWN.COM,https://www.dawn.com/news/1607528,China's Tianwen 1 enters Mars' polar orbit - World - DAWN.COM,"15-Feb-2021 ... Tianwen 1 is the world's 46th Mars exploration mission since October 1960, when the former Soviet Union launched the first Mars-bound spacecraft ...",15-Feb-21,23/04/2025,space exploration,Dawn News,global,"China's Tianwen 1 robotic probe entered the orbit above Mars' polar regions on Monday, moving closer to the red planet, the China National Space Administration said.The spacecraft activated its 3,000-Newton-thrust orbital-control engine at 5pm to conduct an orbital plane change maneuver to enter polar orbit with a perigee of about 265 kilometres above the red planet, the administration said in abrief statement.Next, the probe will carry out several orbital adjustment operations to move itself into a parking orbit.In parking orbit, it will make observations and investigations of the preset landing site.Before the latest maneuver, Tianwen 1 was travelling around an elliptical Martian orbit with a perigee of about 400km after itsarrival in Mars' gravitational field on Wednesday night, becoming the first Chinese spacecraft to reach the planet.Tianwen 1, the country's first independent Mars mission, was launched by a Long March 5 heavy-lift carrier rocket onJuly 23, 2020from the Wenchang Space Launch Centre in Hainan province, kicking off the nation's planetary exploration programme.The 5-metric tonne probe, which consists of two major parts — the orbiter and the landing capsule — flew for 202 days and about 475-million-km on its journey to Mars. Its average flight speed was about 100,000km per hour.During its journey, the spacecraft conducted four midcourse corrections and a deep-space orbital maneuver to make sure it was always precisely aimed at Mars.The Tianwen 1 mission's ultimate goal is to land a rover in May or June on the southern part of Mars' Utopia Planitia — a large plain within Utopia, the largest recognised impact basin in the solar system — to conduct scientific surveys.Tianwen 1 is the world's 46th Mars exploration mission since October 1960, when the former Soviet Union launched the first Mars-bound spacecraft. Only 18 of those missions were successful.This articleoriginally appeared on China Dailyand has been reproduced with permission."
DAWN.COM,https://www.dawn.com/news/1648942,Pakistan flag returned from space journey handed over to Pakistan ...,28-Sept-2021 ... ... space exploration and discovery. He expressed confidence that China and Pakistan would further build on their cooperation in space ...,Unknown,23/04/2025,space exploration,Dawn News,global,"Pakistan's national flag, which was carried to China's space station onboard theShenzhou-12spacecraft, was handed over to the Embassy of Pakistan in Beijing at a ceremony at the China Academy of Space Technology (CAST).The national flags of Pakistan and China were sent by China Manned Space Agency (CMSA) to outer space to commemorate the 70th anniversary of the establishment of diplomatic relations between the two countries.The flags were sent aboard the Long March-2F carrier rocket on June 17, 2021 and returned via Shenzhou-12, China's manned spacecraft after staying in space for three months.Read more:Pakistan to send its first person to space in 2022, says Fawad ChaudhryThe Shnezhou-12 space mission carried three Chinese astronauts to space for building Tiangong, a Chinese space station which is expected to be completed next year.Speaking on the occasion, Ambassador Moin ul Haque congratulated CMSA, CAST and other Chinese research institutions for the successful manned space mission.He said the space journey of national flags of the two countries was a special demonstration of a unique friendship between Pakistan and China and a befitting way to celebrate the 70th anniversary of diplomatic ties.Recalling the ""excellent""bilateral cooperationbetween the two countries in outer space ventures, Moin said the two sides were engaged in regular technology transfer and exchange of experts and delegations for deepening their cooperation in the field of space exploration and discovery.He expressed confidence that China and Pakistan would further build on their cooperation in space exploration in the future for joint benefit and experience sharing.The event was also attended by Zhao Xiaojin, Secretary of the China Academy of Space Technology, Hao Chun, Director General of China Manned Space Agency, Yang Liwei, Deputy Chief Designer of China Manned Space Programme and leading scientists and experts."
DAWN.COM,https://www.dawn.com/news/1867040,Under the sea - Newspaper - DAWN.COM,"23-Oct-2024 ... Space exploration, including successful missions to Mars, have led ... space. Many scientists believe that the real unexplored frontier ...",23-Oct-24,23/04/2025,space exploration,Dawn News,global,"WHEN people think of unexplored frontiers these days, they tend to think of other planets and the universe at large. Space exploration, including successful missions to Mars, have led many to believe that in a couple of generations from now, travel to the moon and Mars will not only be possible but also quite easily achieved.If you speak to oceanographers, however, they will tell you that the real unexplored frontier is not beyond the heavens but under the sea. The depths of the ocean, they assert, have more secrets and possibilities than moons and planets. Maybe, there is some truth to their assertions, given that oceanographers say that a paltry 20 per cent of the ocean has been mapped.One expedition in the Atlantic Ocean has found a real ‘lost city’ beneath the waves and oceanographers say that it is teeming with marine life. While this city is not some lost human civilisation its description is still awe-inspiring. The towering landscape of this marine city is located near the mid-Atlantic Ridge and consists of massive walls, columns and monoliths of more than 60 metres. Many of the white spires spew hydrogen or methane gas into the surrounding water. These, in turn, are believed to provide fuel to trillions of microbes living in the city.Such a world’s existence under the sea is beyond the limits of imagination. This city, along with its rock walls and rich marine life, is said to be over 120,000 years old — an indescribably long period of time. But even this marine ecosystem is a blip considering that our planet and life on it is believed to be around four billion years old. Scientists have become fascinated with studying microbes and the ecosystem in this undersea city, because it is an example of how organisms can survive without oxygen. Scientists think that such an undersea ecosystem might provide clues as to the possibility of life in space.Many scientists believe that the real unexplored frontier lies deep in the oceans.It may take a while before scientists can establish what nutrients the microbes in the lost city are scrounging around for. The lost city might provide clues as to how life may be possible in extreme conditions. As humans we rely on oxygen to survive, and the exploration of new frontiers has thus been guided by the search for nutrients and gases that we consider necessary for our own survival. However, in this ecosystem, scientists hypothesise that the swirling waters could generate favourable conditions for life.An interesting report in the New York Times, a couple of months ago, focuses on the oceanic exploration. It refers to the journal Science, which published a report about a 30-member expedition that had managed to drill deep into the lost city to access a vast expanse of rare rocky material, which may support the work of scientists who believe that life began under the ocean and through basic microbes that survive in inhospitable underwater conditions. The large amount of rocky material will lead to systematic scientific studies that can help us understand processes integral to the origin of life on Earth.This particular expedition — named the ‘Building Blocks of Life — drilled into a rocky seabed located at a distance of 2,250 kilometres from Bermuda. According to the NYT, “Its tallest spire rivals a 20-storey building.” It was due to the efforts of an international consortium of 20 countries that made the exploration possible — an example in global cooperation that could be replicated to solve other scientific puzzles.The conseque­n­­ce of such scientific discoveries can tra­nsform human bei­ngs’ understanding of themselves and of life on Earth. The story of tiny organisms surviving on almost nothing links up with the unknown frontiers of life. Just like it felt impossible that any kind of life would exist in the mega depths of the ocean, so it had seemed that life would be impossible in the depths of space.Delving deep into these little understood frontiers of exploration inevitably makes one aware of the small fraction of time in which human beings have existed on Earth. The idea of billions of years in which microbial life existed on our own opens up questions about where planets and moons that seem austere and lifeless really are in their life cycle. When we do not see life on the surface of planets or moons in a form that we are familiar with, it does not mean that there isn’t any life at all.The seeming emptiness of new frontiers could mean simply that life is in a long state of gestation — a period that lasts millions of years here on Earth.The writer is an attorney teaching constitutional law and political philosophy.rafia.zakaria@gmail.comPublished in Dawn, October 23th, 2024"
